X,Y,Name,description,ADDRESSBLOCKHOUSENUMBER,ADDRESSBUILDINGNAME,ADDRESSFLOORNUMBER,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,ADDRESSTYPE,DESCRIPTION2,HYPERLINK,LANDXADDRESSPOINT,LANDYADDRESSPOINT,NAME2,PHOTOURL,INC_CRC,FMEL_UPD_D,ADDRESSUNITNUMBER
103.901675474368,1.39188939022534,St. Anne's Church Kindergarten,Kindergartens,,,,548593,66 Sengkang East Way,,,,0,0,,,47D498CD11E46337,20170731113650,
103.710984489611,1.34790195968358,St. Francis Of Assisi Kindergarten (Boon Lay),Kindergartens,,,,649964,200 Boon Lay Avenue,,,,0,0,,,8FD3FB8782F23837,20170731113650,
103.716391794068,1.35135367782896,St. Francis Of Assisi Kindergarten (Jurong West),Kindergartens,,,,649368,47 Jurong West Street 42,,,,0,0,,,1ECC73E3421F4B03,20170731113650,
103.78625956674,1.28013030241477,White Lodge West Coast Pte Ltd,Kindergartens,,,,118141,9 South Buona Vista Road,,,,0,0,,,DDCEEDC3F17D611F,20170731113650,
103.876359606877,1.36799818735337,Yio Chu Kang Chapel Kindergarten,Kindergartens,,,,545671,242 Yio Chu Kang Road,,,,0,0,,,533145D47E5D6599,20170731113650,
103.854878355166,1.34709066407747,Zion Bishan Kindergarten,Kindergartens,,,,579792,4 Bishan Street 13,,,,0,0,,,E7216661941C40A5,20170731113650,
103.862159115226,1.36733995815114,Zion Kindergarten,Kindergartens,,,,555108,3 & 5 Tavistock Avenue,,,,0,0,,,81372699E6DFF235,20170731113650,
103.814545965302,1.45475507081566,Hope Community Kindergarten (Sembawang),Kindergartens,,,,757614,55 Sembawang Drive,,,,0,0,,,77FFDC645B7F47B6,20170412114823,
103.913233511184,1.31262553563135,Kits4Kids Kindergarten,Kindergartens,,,,425542,107 Lorong L Telok Kurau,,,,0,0,,,5EE01FD62ACCE048,20160816140842,
103.753612207902,1.37959584881536,Methodist Church Of The Incarnation (MCI) Kindergarten,Kindergartens,,,,688798,31 Teck Whye Lane,,,,0,0,,,EEE6B777C8A6CB78,20160816140842,
103.890672255534,1.29979211226313,MFC Kindergarten (Broadrick Road),Kindergartens,,,,439476,11 Broadrick Road,,,,0,0,,,017E4D242B526316,20160816140842,
103.841293358723,1.31802807839923,MFC Kindergarten (Newton),Kindergartens,,,,307970,43 Newton Road,,,,0,0,,,A1FE61955B4A1E8A,20160816140842,
103.741421891846,1.33921643710444,Al - Mukminin Mosque Kindergarten,Kindergartens,,,,609603,271 Jurong East Street 21,,,,0,0,,,852FD139F7CD1DAB,20160816140842,
103.845904790886,1.37052179738258,Al - Muttaqin Mosque Kindergarten,Kindergartens,,,,569844,5140 Ang Mo Kio Avenue 6,,,,0,0,,,9C294EDA5603FABF,20160816140842,
103.756001926043,1.35166028555847,Ar - Raudhah Mosque Kindergarten,Kindergartens,,,,659919,30 Bukit Batok East Avenue 2,,,,0,0,,,90ECA0FA82E5F507,20170412114823,
103.775707050841,1.3446214182518,Arise Kindergarten,Kindergartens,,,,589240,2B Hindhede Road,,,,0,0,,,95FACB7F9A2128E0,20170412114823,
103.719566221792,1.33544839136592,Assyakirin Mosque Kindergarten,Kindergartens,,,,618617,550 Yung An Road,,,,0,0,,,844F25DFA77BE8D8,20170412114823,
103.746705227118,1.37731135176486,CGM Kindergarten,Kindergartens,,,,689457,172 Choa Chu Kang Avenue 1,,,,0,0,,,06936593E2B3E35A,20170412114823,
103.975187525187,1.36613817677263,Changi Baptist Church Kindergarten,Kindergartens,,,,507692,1069 Upper Changi Road North,,,,0,0,,,5CA68922BE01E11E,20170412114823,
103.949335256992,1.34884145096827,Church Of Holy Trinity Kindergarten,Kindergartens,,,,529455,20 Tampines Street 11,,,,0,0,,,DB568AF778893AF8,20170412114823,
103.834340337691,1.43686613993781,Darul Makmur Mosque Kindergarten,Kindergartens,,,,769099,950 Yishun Avenue 2,,,,0,0,,,721276C4E26A2A2D,20170412114823,
103.825619959754,1.44124434365518,Edelweiss Kindergarten Sembawang Presbyterian Church,Kindergartens,,,,768443,10B Jalan Jeruju,,,,0,0,,,27B0A43B4205649D,20170412114823,
103.892551072653,1.36092930259561,En-Naeem Mosque Kindergarten,Kindergartens,,,,535136,120 Tampines Road,,,,0,0,,,649E37FD697E896A,20170412114823,
103.791761372628,1.43949657744472,Evangel Kindergarten,Kindergartens,,,,738488,1 Woodlands Street 83,,,,0,0,,,EBA89A1F2C023C0C,20170412114823,
103.738170835279,1.32166369627747,Hasanah Mosque Kindergarten,Kindergartens,,,,608878,492 Teban Gardens Road,,,,0,0,,,982650EF53A42C4F,20170412114823,
103.863907555827,1.38910776126794,Brain Buttons Kindergarten,Kindergartens,,,,805939,357 Yio Chu Kang Road,,,,0,0,,,89167F843B279C17,20150818095641,
103.796775652685,1.32408511239842,Buttercups Montessori Kindergarten,Kindergartens,,,,267214,68 Namly Place,,,,0,0,,,7AD94AAF773D64B9,20150818095641,
103.874151326998,1.33235355123021,Calvary Baptist Kindergarten,Kindergartens,,,,347592,48 Wan Tho Avenue,,,,0,0,,,24A3D49C09DBFF21,20150818095641,
103.745983719361,1.32121263808532,Calvary Pandan Kindergarten,Kindergartens,,,,609337,201 Pandan Gardens,,,,0,0,,,00A6DFE2BB012B92,20150818095641,
103.764302215066,1.34556066138903,Canossian Convent Kindergarten,Kindergartens,,,,598454,100 Jalan Merbok,,,,0,0,,,D2EA74E51180D952,20150818095641,
103.698883758034,1.34938162523075,Centre of New Life Kindergarten,Kindergartens,,,,649151,5 Jurong West Street 74,,,,0,0,,,E3C853A6B6B501E4,20150818095641,
103.904763645634,1.3123142048499,Children's Vineyard Kindergarten,Kindergartens,,,,427032,91 Koon Seng Road,,,,0,0,,,C1D480F60BCC2862,20150818095641,
103.835938248427,1.28575141273828,Chinese Kindergarten,Kindergartens,,,,169053,256 Outram Road,,,,0,0,,,F7662725ECF0D25B,20150818095641,
103.829090064275,1.30152876609375,Little Hands Montessori Kindergarten,Kindergartens,,,,238565,2A Paterson Hill,,,,0,0,,,0EB15D8C113C47A0,20150818095641,
103.811846496935,1.31973695039332,Little Oaks Montessori Kindergarten,Kindergartens,,,,259226,98 Farrer Road,,,,0,0,,,53D44BB3471B6F12,20150818095641,
103.829090064275,1.30152876609375,Little Raindrops Montessori Pre-School,Kindergartens,,,,238565,2A Paterson Hill,,,,0,0,,,0EB15D8CCC25003D,20150818095641,
103.838418632965,1.31888012591039,Little Woods Montessori Preschool,Kindergartens,,,,309166,45 Gentle Road,,,,0,0,,,1204D8A770155532,20150818095641,
103.808308546941,1.30885963374346,Maris Stella Kindergarten,Kindergartens,,,,258851,49B Holland Road,,,,0,0,,,893DAE75D5C99DBD,20150818095641,
103.929290143687,1.3114160488254,Modern Montessori Kindergarten,Kindergartens,,,,457037,12 Kee Sun Avenue,,,,0,0,,,0C7ADBB8DCD26872,20150818095641,
103.915442440453,1.32303429777917,Muhammadiyah Kindergarten,Kindergartens,,,,419006,66 Jalan Lapang,,,,0,0,,,0591DFDAA48EA50C,20150818095641,
103.800952025867,1.29813057941032,Mujahidin Mosque Kindergarten,Kindergartens,,,,148952,590 Stirling Road,,,,0,0,,,150E6AA0A16EE7DB,20150818095641,
103.832183445825,1.37837963605108,Agape Montessori House Kindergarten,Kindergartens,,,,574756,11 Thomson Hills Drive,,,,0,0,,,60FFF811DBBAE1BE,20150818095641,
103.772732863517,1.37814088347161,Al - Iman Mosque Kindergarten,Kindergartens,,,,679943,10 Bukit Panjang Ring Road,,,,0,0,,,EA156BE09249BA5A,20150818095641,
103.875626646005,1.36920169648941,Al - Istiqamah Mosque Kindergarten,Kindergartens,,,,555876,2 Serangoon North Avenue 2,,,,0,0,,,D994F0CAAE7762CD,20150818095641,
103.938106251951,1.3211381180275,Bedok Lutheran Church Kindergarten,Kindergartens,,,,469315,485 Bedok South Avenue 2,,,,0,0,,,6D0BA923CB11858A,20150818095641,
103.86424921465,1.32389412547532,Elim Kindergarten,Kindergartens,,,,328182,1079 Serangoon Road,,,,0,0,,,968D31F5D20807D4,20150818095641,
103.837950235906,1.31594491089578,Far Eastern Kindergarten,Kindergartens,,,,309063,9A Gilstead Road,,,,0,0,,,2F1ADF1644155C79,20150818095641,
103.775479091885,1.33828864074072,Glory Kindergarten,Kindergartens,,,,597611,11 Pei Wah Avenue,,,,0,0,,,8F438D783641D0CF,20150818095641,
